Country,Year,Crop,Yield,Pesticides,Temperature,Pollution,Precipitation,Machinery
Sierra Leone,2018,Potato,0,0.2,26.75,44.33515011,2700.8352,0.00
Sierra Leone,2018,Soybean,0,0.2,26.75,44.33515011,2700.8352,0.00
Sierra Leone,2018,Wheat,0,0.2,26.75,44.33515011,2700.8352,0.00
Sierra Leone,2018,Rice,0.7856,0.2,26.75,44.33515011,2700.8352,0.00
Sierra Leone,2019,Corn,3.2991,0.21,26.58,38.59209829,3006.234,0.00
Sierra Leone,2019,Cassava,13.5905,0.21,26.58,38.59209829,3006.234,0.00
Sierra Leone,2019,Potato,0,0.21,26.58,38.59209829,3006.234,0.00
Sierra Leone,2019,Soybean,0,0.21,26.58,38.59209829,3006.234,0.00
Sierra Leone,2019,Wheat,0,0.21,26.58,38.59209829,3006.234,0.00
Sierra Leone,2019,Rice,1.5745,0.21,26.58,38.59209829,3006.234,0.00
Sierra Leone,2020,Corn,1.6251,0.21,27.01,43.2210935,2643.414,0.00
Sierra Leone,2020,Cassava,14.499,0.21,27.01,43.2210935,2643.414,0.00
Sierra Leone,2020,Potato,0,0.21,27.01,43.2210935,2643.414,0.00
Sierra Leone,2020,Soybean,0,0.21,27.01,43.2210935,2643.414,0.00
Sierra Leone,2020,Wheat,0,0.21,27.01,43.2210935,2643.414,0.00
Sierra Leone,2020,Rice,1.7369,0.21,27.01,43.2210935,2643.414,0.00
Slovenia,1992,Corn,2.8149998,5.55,9.77,24.80930844,1247.1051,12.13
Slovenia,1992,Cassava,0,5.55,9.77,24.80930844,1247.1051,12.13
Slovenia,1992,Potato,12.099999,5.55,9.77,24.80930844,1247.1051,12.13
Slovenia,1992,Soybean,2,5.55,9.77,24.80930844,1247.1051,12.13
Slovenia,1992,Wheat,4.1937,5.55,9.77,24.80930844,1247.1051,12.13
Slovenia,1992,Rice,0,5.55,9.77,24.80930844,1247.1051,12.13
Slovenia,1993,Corn,4.021,4.73,9.2,24.548433,1218.1729,12.93
Slovenia,1993,Cassava,0,4.73,9.2,24.548433,1218.1729,12.93
Slovenia,1993,Potato,12.573999,4.73,9.2,24.548433,1218.1729,12.93
Slovenia,1993,Soybean,1.3571,4.73,9.2,24.548433,1218.1729,12.93
Slovenia,1993,Wheat,3.843,4.73,9.2,24.548433,1218.1729,12.93
Slovenia,1993,Rice,0,4.73,9.2,24.548433,1218.1729,12.93
Slovenia,1994,Corn,6.3199997,4.1,10.44,24.23772631,1207.5143,13.55
Slovenia,1994,Cassava,0,4.1,10.44,24.23772631,1207.5143,13.55
Slovenia,1994,Potato,17.268,4.1,10.44,24.23772631,1207.5143,13.55
Slovenia,1994,Soybean,1.1,4.1,10.44,24.23772631,1207.5143,13.55
Slovenia,1994,Wheat,4.33,4.1,10.44,24.23772631,1207.5143,13.55
Slovenia,1994,Rice,0,4.1,10.44,24.23772631,1207.5143,13.55
Slovenia,1995,Corn,6.338,4.31,9.16,23.89085099,1405.3,14.02
Slovenia,1995,Cassava,0,4.31,9.16,23.89085099,1405.3,14.02
Slovenia,1995,Potato,18.991,4.31,9.16,23.89085099,1405.3,14.02
Slovenia,1995,Soybean,2.7856998,4.31,9.16,23.89085099,1405.3,14.02
Slovenia,1995,Wheat,4.23,4.31,9.16,23.89085099,1405.3,14.02
Slovenia,1995,Rice,0,4.31,9.16,23.89085099,1405.3,14.02
Slovenia,1996,Corn,6.2999997,4.25,8.44,23.32666242,1422.1198,14.37
Slovenia,1996,Cassava,0,4.25,8.44,23.32666242,1422.1198,14.37
Slovenia,1996,Potato,19.3,4.25,8.44,23.32666242,1422.1198,14.37
Slovenia,1996,Soybean,2.75,4.25,8.44,23.32666242,1422.1198,14.37
Slovenia,1996,Wheat,3.8999999,4.25,8.44,23.32666242,1422.1198,14.37
Slovenia,1996,Rice,0,4.25,8.44,23.32666242,1422.1198,14.37
Slovenia,1997,Corn,7.4810996,6.07,9.43,22.50565539,1212.0245,18.30
Slovenia,1997,Cassava,0,6.07,9.43,22.50565539,1212.0245,18.30
Slovenia,1997,Potato,20.4781,6.07,9.43,22.50565539,1212.0245,18.30
Slovenia,1997,Soybean,2.5,6.07,9.43,22.50565539,1212.0245,18.30
Slovenia,1997,Wheat,4.1556997,6.07,9.43,22.50565539,1212.0245,18.30
Slovenia,1997,Rice,0,6.07,9.43,22.50565539,1212.0245,18.30
Slovenia,1998,Corn,7.3139,5.37,9.55,21.65395162,1342.1002,18.874458999999998
Slovenia,1998,Cassava,0,5.37,9.55,21.65395162,1342.1002,18.874458999999998
Slovenia,1998,Potato,21.2682,5.37,9.55,21.65395162,1342.1002,18.874458999999998
Slovenia,1998,Soybean,2.25,5.37,9.55,21.65395162,1342.1002,18.874458999999998
Slovenia,1998,Wheat,4.8279,5.37,9.55,21.65395162,1342.1002,18.874458999999998
Slovenia,1998,Rice,0,5.37,9.55,21.65395162,1342.1002,18.874458999999998
Slovenia,1999,Corn,6.9368,5.62,9.58,20.99767283,1387.0117,19.59
Slovenia,1999,Cassava,0,5.62,9.58,20.99767283,1387.0117,19.59
Slovenia,1999,Potato,19.7257,5.62,9.58,20.99767283,1387.0117,19.59
Slovenia,1999,Soybean,2.5356998,5.62,9.58,20.99767283,1387.0117,19.59
Slovenia,1999,Wheat,3.7087,5.62,9.58,20.99767283,1387.0117,19.59
Slovenia,1999,Rice,0,5.62,9.58,20.99767283,1387.0117,19.59
Slovenia,2000,Corn,5.8820996,7.2,10.39,20.76294074,1314.9246,19.940426000000002
Slovenia,2000,Cassava,0,7.2,10.39,20.76294074,1314.9246,19.940426000000002
Slovenia,2000,Potato,20.795,7.2,10.39,20.76294074,1314.9246,19.940426000000002
Slovenia,2000,Soybean,2.4643,7.2,10.39,20.76294074,1314.9246,19.940426000000002
Slovenia,2000,Wheat,4.2492,7.2,10.39,20.76294074,1314.9246,19.940426000000002
Slovenia,2000,Rice,0,7.2,10.39,20.76294074,1314.9246,19.940426000000002
Slovenia,2001,Corn,5.4139,6.83,9.57,20.93419702,1245.3917,18.91
Slovenia,2001,Cassava,0,6.83,9.57,20.93419702,1245.3917,18.91
Slovenia,2001,Potato,19.046799,6.83,9.57,20.93419702,1245.3917,18.91
Slovenia,2001,Soybean,2.7368,6.83,9.57,20.93419702,1245.3917,18.91
Slovenia,2001,Wheat,4.6036,6.83,9.57,20.93419702,1245.3917,18.91
Slovenia,2001,Rice,0,6.83,9.57,20.93419702,1245.3917,18.91
Slovenia,2002,Corn,8.1574,5.88,10.18,21.26822316,1347.7225,19.40
Slovenia,2002,Cassava,0,5.88,10.18,21.26822316,1347.7225,19.40
Slovenia,2002,Potato,23.3322,5.88,10.18,21.26822316,1347.7225,19.40
Slovenia,2002,Soybean,2.4029999,5.88,10.18,21.26822316,1347.7225,19.40
Slovenia,2002,Wheat,4.8943,5.88,10.18,21.26822316,1347.7225,19.40
Slovenia,2002,Rice,0,5.88,10.18,21.26822316,1347.7225,19.40
Slovenia,2003,Corn,5.0801997,6.74,9.85,21.64965057,990.2184,18.726495999999997
Slovenia,2003,Cassava,0,6.74,9.85,21.64965057,990.2184,18.726495999999997
Slovenia,2003,Potato,15.750899,6.74,9.85,21.64965057,990.2184,18.726495999999997
Slovenia,2003,Soybean,1.6999999,6.74,9.85,21.64965057,990.2184,18.726495999999997
Slovenia,2003,Wheat,3.4543,6.74,9.85,21.64965057,990.2184,18.726495999999997
Slovenia,2003,Rice,0,6.74,9.85,21.64965057,990.2184,18.726495999999997
Slovenia,2004,Corn,7.7749996,7.6,9.15,21.96311064,1429.0646,18.39
Slovenia,2004,Cassava,0,7.6,9.15,21.96311064,1429.0646,18.39
Slovenia,2004,Potato,25.095098,7.6,9.15,21.96311064,1429.0646,18.39
Slovenia,2004,Soybean,2.8974,7.6,9.15,21.96311064,1429.0646,18.39
Slovenia,2004,Wheat,4.5339,7.6,9.15,21.96311064,1429.0646,18.39
Slovenia,2004,Rice,0,7.6,9.15,21.96311064,1429.0646,18.39
Slovenia,2005,Corn,8.2883,6.78,8.77,22.0932348,1227.2949,18.06
Slovenia,2005,Cassava,0,6.78,8.77,22.0932348,1227.2949,18.06
Slovenia,2005,Potato,22.948599,6.78,8.77,22.0932348,1227.2949,18.06
Slovenia,2005,Soybean,1.936,6.78,8.77,22.0932348,1227.2949,18.06
Slovenia,2005,Wheat,4.7005,6.78,8.77,22.0932348,1227.2949,18.06
Slovenia,2005,Rice,0,6.78,8.77,22.0932348,1227.2949,18.06
Slovenia,2006,Corn,6.9305,6.22,9.66,21.7654812,1172.7555,18.11
Slovenia,2006,Cassava,0,6.22,9.66,21.7654812,1172.7555,18.11
Slovenia,2006,Potato,18.131199,6.22,9.66,21.7654812,1172.7555,18.11
Slovenia,2006,Soybean,2.3319,6.22,9.66,21.7654812,1172.7555,18.11
Slovenia,2006,Wheat,4.1907,6.22,9.66,21.7654812,1172.7555,18.11
Slovenia,2006,Rice,0,6.22,9.66,21.7654812,1172.7555,18.11
Slovenia,2007,Corn,7.5358,5.75,10.29,20.98391492,1214.3741,18.32
Slovenia,2007,Cassava,0,5.75,10.29,20.98391492,1214.3741,18.32
Slovenia,2007,Potato,22.846899,5.75,10.29,20.98391492,1214.3741,18.32
Slovenia,2007,Soybean,2.7619,5.75,10.29,20.98391492,1214.3741,18.32
Slovenia,2007,Wheat,4.1616,5.75,10.29,20.98391492,1214.3741,18.32
Slovenia,2007,Rice,0,5.75,10.29,20.98391492,1214.3741,18.32
Slovenia,2008,Corn,7.3206997,5.22,10.14,20.05107775,1442.2903,15.676364000000001
Slovenia,2008,Cassava,0,5.22,10.14,20.05107775,1442.2903,15.676364000000001
Slovenia,2008,Potato,22.6607,5.22,10.14,20.05107775,1442.2903,15.676364000000001
Slovenia,2008,Soybean,2.7958999,5.22,10.14,20.05107775,1442.2903,15.676364000000001
Slovenia,2008,Wheat,4.5264997,5.22,10.14,20.05107775,1442.2903,15.676364000000001
Slovenia,2008,Rice,0,5.22,10.14,20.05107775,1442.2903,15.676364000000001
Slovenia,2009,Corn,7.8371,4.95,10.04,19.26951147,1357.3389,15.67
Slovenia,2009,Cassava,0,4.95,10.04,19.26951147,1357.3389,15.67
Slovenia,2009,Potato,24.7725,4.95,10.04,19.26951147,1357.3389,15.67
Slovenia,2009,Soybean,2.9241998,4.95,10.04,19.26951147,1357.3389,15.67
Slovenia,2009,Wheat,3.9643,4.95,10.04,19.26951147,1357.3389,15.67
Slovenia,2009,Rice,0,4.95,10.04,19.26951147,1357.3389,15.67
Slovenia,2010,Corn,8.5394,4.8,9.11,18.94175787,1541.1807,15.664259999999999
Slovenia,2010,Cassava,0,4.8,9.11,18.94175787,1541.1807,15.664259999999999
Slovenia,2010,Potato,24.5353,4.8,9.11,18.94175787,1541.1807,15.664259999999999
Slovenia,2010,Soybean,2.6606,4.8,9.11,18.94175787,1541.1807,15.664259999999999
Slovenia,2010,Wheat,4.8044,4.8,9.11,18.94175787,1541.1807,15.664259999999999
Slovenia,2010,Rice,0,4.8,9.11,18.94175787,1541.1807,15.664259999999999
Slovenia,2011,Corn,8.685599,4.74,10.3,20.69735087,909.1686,15.658273000000001
Slovenia,2011,Cassava,0,4.74,10.3,20.69735087,909.1686,15.658273000000001
Slovenia,2011,Potato,26.4228,4.74,10.3,20.69735087,909.1686,15.658273000000001
Slovenia,2011,Soybean,2.7289999,4.74,10.3,20.69735087,909.1686,15.658273000000001
Slovenia,2011,Wheat,5.177,4.74,10.3,20.69735087,909.1686,15.658273000000001
Slovenia,2011,Rice,0,4.74,10.3,20.69735087,909.1686,15.658273000000001
Slovenia,2012,Corn,7.0815997,4.31,10.22,18.34301912,1277.4371,15.88
Slovenia,2012,Cassava,0,4.31,10.22,18.34301912,1277.4371,15.88
Slovenia,2012,Potato,23.4061,4.31,10.22,18.34301912,1277.4371,15.88
Slovenia,2012,Soybean,2.45,4.31,10.22,18.34301912,1277.4371,15.88
Slovenia,2012,Wheat,5.4375997,4.31,10.22,18.34301912,1277.4371,15.88
Slovenia,2012,Rice,0,4.31,10.22,18.34301912,1277.4371,15.88
Slovenia,2013,Corn,5.4144998,3.87,9.87,18.16324479,1436.19,15.93
Slovenia,2013,Cassava,0,3.87,9.87,18.16324479,1436.19,15.93
Slovenia,2013,Potato,18.795,3.87,9.87,18.16324479,1436.19,15.93
Slovenia,2013,Soybean,1.6654999,3.87,9.87,18.16324479,1436.19,15.93
Slovenia,2013,Wheat,4.3528,3.87,9.87,18.16324479,1436.19,15.93
Slovenia,2013,Rice,0,3.87,9.87,18.16324479,1436.19,15.93
Slovenia,2014,Corn,9.1462,4.26,10.71,17.79704249,1763.293,15.93
Slovenia,2014,Cassava,0,4.26,10.71,17.79704249,1763.293,15.93
Slovenia,2014,Potato,26.8944,4.26,10.71,17.79704249,1763.293,15.93
Slovenia,2014,Soybean,2.5891,4.26,10.71,17.79704249,1763.293,15.93
Slovenia,2014,Wheat,5.2302,4.26,10.71,17.79704249,1763.293,15.93
Slovenia,2014,Rice,0,4.26,10.71,17.79704249,1763.293,15.93
Slovenia,2015,Corn,8.9742,4.41,10.56,17.72092606,1137.7596,15.99
Slovenia,2015,Cassava,0,4.41,10.56,17.72092606,1137.7596,15.99
Slovenia,2015,Potato,27.436998,4.41,10.56,17.72092606,1137.7596,15.99
Slovenia,2015,Soybean,2.7501,4.41,10.56,17.72092606,1137.7596,15.99
Slovenia,2015,Wheat,5.1102,4.41,10.56,17.72092606,1137.7596,15.99
Slovenia,2015,Rice,0,4.41,10.56,17.72092606,1137.7596,15.99
Slovenia,2016,Corn,9.5144,4.87,10.13,16.45177746,1461.5359,15.99
Slovenia,2016,Cassava,0,4.87,10.13,16.45177746,1461.5359,15.99
Slovenia,2016,Potato,26.8407,4.87,10.13,16.45177746,1461.5359,15.99
Slovenia,2016,Soybean,2.9954998,4.87,10.13,16.45177746,1461.5359,15.99
Slovenia,2016,Wheat,5.1863,4.87,10.13,16.45177746,1461.5359,15.99
Slovenia,2016,Rice,0,4.87,10.13,16.45177746,1461.5359,15.99
Slovenia,2017,Corn,7.1082997,4.57,10.11,16.50269644,1428.12,1.04
Slovenia,2017,Cassava,0,4.57,10.11,16.50269644,1428.12,1.04
Slovenia,2017,Potato,24.3526,4.57,10.11,16.50269644,1428.12,1.04
Slovenia,2017,Soybean,2.6523,4.57,10.11,16.50269644,1428.12,1.04
Slovenia,2017,Wheat,5.0313997,4.57,10.11,16.50269644,1428.12,1.04
Slovenia,2017,Rice,0,4.57,10.11,16.50269644,1428.12,1.04
Slovenia,2018,Corn,9.4523,4.97,10.96,18.18015528,1341.0532,1.0363639999999998
Slovenia,2018,Cassava,0,4.97,10.96,18.18015528,1341.0532,1.0363639999999998
Slovenia,2018,Potato,25.9502,4.97,10.96,18.18015528,1341.0532,1.0363639999999998
Slovenia,2018,Soybean,3.0284,4.97,10.96,18.18015528,1341.0532,1.0363639999999998
Slovenia,2018,Wheat,4.3817,4.97,10.96,18.18015528,1341.0532,1.0363639999999998
Slovenia,2018,Rice,0,4.97,10.96,18.18015528,1341.0532,1.0363639999999998
Slovenia,2019,Corn,9.268499,4.15,10.99,13.90821658,1463.6095,0.93
Slovenia,2019,Cassava,0,4.15,10.99,13.90821658,1463.6095,0.93
Slovenia,2019,Potato,23.5571,4.15,10.99,13.90821658,1463.6095,0.93
Slovenia,2019,Soybean,2.965,4.15,10.99,13.90821658,1463.6095,0.93
Slovenia,2019,Wheat,5.2304997,4.15,10.99,13.90821658,1463.6095,0.93
Slovenia,2019,Rice,0,4.15,10.99,13.90821658,1463.6095,0.93
Slovenia,2020,Corn,10.7921,4.06,10.54,14.29115275,1287.756,0.00
Slovenia,2020,Cassava,0,4.06,10.54,14.29115275,1287.756,0.00
Slovenia,2020,Potato,30.2626,4.06,10.54,14.29115275,1287.756,0.00
Slovenia,2020,Soybean,3.0549,4.06,10.54,14.29115275,1287.756,0.00
Slovenia,2020,Wheat,5.7963,4.06,10.54,14.29115275,1287.756,0.00
Slovenia,2020,Rice,0,4.06,10.54,14.29115275,1287.756,0.00
Solomon Islands,1990,Corn,0,0.92,26.51,12.43428667,3461.7205,0.00
Solomon Islands,1990,Cassava,15.6977,0.92,26.51,12.43428667,3461.7205,0.00
Solomon Islands,1990,Potato,0,0.92,26.51,12.43428667,3461.7205,0.00
Solomon Islands,1990,Soybean,0,0.92,26.51,12.43428667,3461.7205,0.00
Solomon Islands,1990,Wheat,0,0.92,26.51,12.43428667,3461.7205,0.00
Solomon Islands,1990,Rice,4.9189,0.92,26.51,12.43428667,3461.7205,0.00
Solomon Islands,1991,Corn,0,0.91,25.93,12.32040595,3403.3252,0.00
Solomon Islands,1991,Cassava,16.2213,0.91,25.93,12.32040595,3403.3252,0.00
Solomon Islands,1991,Potato,0,0.91,25.93,12.32040595,3403.3252,0.00
Solomon Islands,1991,Soybean,0,0.91,25.93,12.32040595,3403.3252,0.00
Solomon Islands,1991,Wheat,0,0.91,25.93,12.32040595,3403.3252,0.00
Solomon Islands,1991,Rice,4.8237,0.91,25.93,12.32040595,3403.3252,0.00
Solomon Islands,1992,Corn,0,0.88,25.93,12.24009013,2939.8137,0.00
Solomon Islands,1992,Cassava,16.6667,0.88,25.93,12.24009013,2939.8137,0.00
Solomon Islands,1992,Potato,0,0.88,25.93,12.24009013,2939.8137,0.00
Solomon Islands,1992,Soybean,0,0.88,25.93,12.24009013,2939.8137,0.00
Solomon Islands,1992,Wheat,0,0.88,25.93,12.24009013,2939.8137,0.00
Solomon Islands,1992,Rice,4.7283998,0.88,25.93,12.24009013,2939.8137,0.00
Solomon Islands,1993,Corn,0,0.88,25.9,12.19131941,3043.411,0.00
Solomon Islands,1993,Cassava,16.8421,0.88,25.9,12.19131941,3043.411,0.00
Solomon Islands,1993,Potato,0,0.88,25.9,12.19131941,3043.411,0.00
Solomon Islands,1993,Soybean,0,0.88,25.9,12.19131941,3043.411,0.00
Solomon Islands,1993,Wheat,0,0.88,25.9,12.19131941,3043.411,0.00
Solomon Islands,1993,Rice,4.6331,0.88,25.9,12.19131941,3043.411,0.00
Solomon Islands,1994,Corn,0,0.88,25.9,12.17207398,3354.8733,0.00
Solomon Islands,1994,Cassava,16.5604,0.88,25.9,12.17207398,3354.8733,0.00
Solomon Islands,1994,Potato,0,0.88,25.9,12.17207398,3354.8733,0.00
Solomon Islands,1994,Soybean,0,0.88,25.9,12.17207398,3354.8733,0.00
Solomon Islands,1994,Wheat,0,0.88,25.9,12.17207398,3354.8733,0.00
Solomon Islands,1994,Rice,4.5379,0.88,25.9,12.17207398,3354.8733,0.00
Solomon Islands,1995,Corn,0,0.87,25.97,12.18033404,3575.413,0.00
Solomon Islands,1995,Cassava,16.3636,0.87,25.97,12.18033404,3575.413,0.00
Solomon Islands,1995,Potato,0,0.87,25.97,12.18033404,3575.413,0.00
Solomon Islands,1995,Soybean,0,0.87,25.97,12.18033404,3575.413,0.00
Solomon Islands,1995,Wheat,0,0.87,25.97,12.18033404,3575.413,0.00
Solomon Islands,1995,Rice,4.4426,0.87,25.97,12.18033404,3575.413,0.00
Solomon Islands,1996,Corn,0,0.83,25.95,12.24827663,3615.8706,0.00
Solomon Islands,1996,Cassava,15.8333,0.83,25.95,12.24827663,3615.8706,0.00
Solomon Islands,1996,Potato,0,0.83,25.95,12.24827663,3615.8706,0.00
Solomon Islands,1996,Soybean,0,0.83,25.95,12.24827663,3615.8706,0.00
Solomon Islands,1996,Wheat,0,0.83,25.95,12.24827663,3615.8706,0.00
Solomon Islands,1996,Rice,4.5337,0.83,25.95,12.24827663,3615.8706,0.00
Solomon Islands,1997,Corn,0,0.74,25.89,12.38304274,2570.9805,0.00
Solomon Islands,1997,Cassava,16,0.74,25.89,12.38304274,2570.9805,0.00
Solomon Islands,1997,Potato,0,0.74,25.89,12.38304274,2570.9805,0.00
Solomon Islands,1997,Soybean,0,0.74,25.89,12.38304274,2570.9805,0.00
Solomon Islands,1997,Wheat,0,0.74,25.89,12.38304274,2570.9805,0.00
Solomon Islands,1997,Rice,3.8544,0.74,25.89,12.38304274,2570.9805,0.00
Solomon Islands,1998,Corn,0,0.61,26,12.5450585,3751.4207,0.00
Solomon Islands,1998,Cassava,16.187199,0.61,26,12.5450585,3751.4207,0.00
Solomon Islands,1998,Potato,0,0.61,26,12.5450585,3751.4207,0.00
Solomon Islands,1998,Soybean,0,0.61,26,12.5450585,3751.4207,0.00
Solomon Islands,1998,Wheat,0,0.61,26,12.5450585,3751.4207,0.00
Solomon Islands,1998,Rice,3.9394,0.61,26,12.5450585,3751.4207,0.00
Solomon Islands,1999,Corn,0,0.48,25.99,12.69475003,3646.3557,0.00
Solomon Islands,1999,Cassava,16.1538,0.48,25.99,12.69475003,3646.3557,0.00
Solomon Islands,1999,Potato,0,0.48,25.99,12.69475003,3646.3557,0.00
Solomon Islands,1999,Soybean,0,0.48,25.99,12.69475003,3646.3557,0.00
Solomon Islands,1999,Wheat,0,0.48,25.99,12.69475003,3646.3557,0.00
Solomon Islands,1999,Rice,4.5,0.48,25.99,12.69475003,3646.3557,0.00
Solomon Islands,2000,Corn,0,0.35,26,12.79254343,3734.043,0.00
Solomon Islands,2000,Cassava,16.4286,0.35,26,12.79254343,3734.043,0.00
Solomon Islands,2000,Potato,0,0.35,26,12.79254343,3734.043,0.00
Solomon Islands,2000,Soybean,0,0.35,26,12.79254343,3734.043,0.00
Solomon Islands,2000,Wheat,0,0.35,26,12.79254343,3734.043,0.00
Solomon Islands,2000,Rice,4.6495,0.35,26,12.79254343,3734.043,0.00
Solomon Islands,2001,Corn,0,0.23,25.89,12.81537353,3746.3193,0.00
Solomon Islands,2001,Cassava,16.5281,0.23,25.89,12.81537353,3746.3193,0.00
Solomon Islands,2001,Potato,0,0.23,25.89,12.81537353,3746.3193,0.00
Solomon Islands,2001,Soybean,0,0.23,25.89,12.81537353,3746.3193,0.00
Solomon Islands,2001,Wheat,0,0.23,25.89,12.81537353,3746.3193,0.00
Solomon Islands,2001,Rice,4.6496,0.23,25.89,12.81537353,3746.3193,0.00
Solomon Islands,2002,Corn,0,0.2,25.91,12.78865089,3953.4363,0.00
Solomon Islands,2002,Cassava,16.6667,0.2,25.91,12.78865089,3953.4363,0.00
Solomon Islands,2002,Potato,0,0.2,25.91,12.78865089,3953.4363,0.00
Solomon Islands,2002,Soybean,0,0.2,25.91,12.78865089,3953.4363,0.00
Solomon Islands,2002,Wheat,0,0.2,25.91,12.78865089,3953.4363,0.00
Solomon Islands,2002,Rice,4.5984,0.2,25.91,12.78865089,3953.4363,0.00
Solomon Islands,2003,Corn,0,0.27,25.92,12.74551528,3449.3948,0.00
Solomon Islands,2003,Cassava,16.7033,0.27,25.92,12.74551528,3449.3948,0.00
Solomon Islands,2003,Potato,0,0.27,25.92,12.74551528,3449.3948,0.00
Solomon Islands,2003,Soybean,0,0.27,25.92,12.74551528,3449.3948,0.00
Solomon Islands,2003,Wheat,0,0.27,25.92,12.74551528,3449.3948,0.00
Solomon Islands,2003,Rice,3.2075999,0.27,25.92,12.74551528,3449.3948,0.00
Solomon Islands,2004,Corn,0,0.35,25.97,12.71910647,4205.74,0.00
Solomon Islands,2004,Cassava,16.896599,0.35,25.97,12.71910647,4205.74,0.00
Solomon Islands,2004,Potato,0,0.35,25.97,12.71910647,4205.74,0.00
Solomon Islands,2004,Soybean,0,0.35,25.97,12.71910647,4205.74,0.00
Solomon Islands,2004,Wheat,0,0.35,25.97,12.71910647,4205.74,0.00
Solomon Islands,2004,Rice,3.125,0.35,25.97,12.71910647,4205.74,0.00
Solomon Islands,2005,Corn,0,0.39,25.95,12.74256422,3674.5164,0.00
Solomon Islands,2005,Cassava,16.742199,0.39,25.95,12.74256422,3674.5164,0.00
Solomon Islands,2005,Potato,0,0.39,25.95,12.74256422,3674.5164,0.00
Solomon Islands,2005,Soybean,0,0.39,25.95,12.74256422,3674.5164,0.00
Solomon Islands,2005,Wheat,0,0.39,25.95,12.74256422,3674.5164,0.00
Solomon Islands,2005,Rice,3,0.39,25.95,12.74256422,3674.5164,0.00
Solomon Islands,2006,Corn,0,0.39,25.94,12.84185013,4369.703,0.00
Solomon Islands,2006,Cassava,16.6815,0.39,25.94,12.84185013,4369.703,0.00
Solomon Islands,2006,Potato,0,0.39,25.94,12.84185013,4369.703,0.00
Solomon Islands,2006,Soybean,0,0.39,25.94,12.84185013,4369.703,0.00
Solomon Islands,2006,Wheat,0,0.39,25.94,12.84185013,4369.703,0.00
Solomon Islands,2006,Rice,3.3504999,0.39,25.94,12.84185013,4369.703,0.00
Solomon Islands,2007,Corn,0,0.46,25.92,12.99619038,3867.5999,0.00
Solomon Islands,2007,Cassava,16.6667,0.46,25.92,12.99619038,3867.5999,0.00
Solomon Islands,2007,Potato,0,0.46,25.92,12.99619038,3867.5999,0.00
Solomon Islands,2007,Soybean,0,0.46,25.92,12.99619038,3867.5999,0.00
Solomon Islands,2007,Wheat,0,0.46,25.92,12.99619038,3867.5999,0.00
Solomon Islands,2007,Rice,3.0010998,0.46,25.92,12.99619038,3867.5999,0.00
Solomon Islands,2008,Corn,0,0.4,25.89,13.16862163,3738.6538,0.01
Solomon Islands,2008,Cassava,16.875,0.4,25.89,13.16862163,3738.6538,0.01
Solomon Islands,2008,Potato,0,0.4,25.89,13.16862163,3738.6538,0.01
Solomon Islands,2008,Soybean,0,0.4,25.89,13.16862163,3738.6538,0.01
Solomon Islands,2008,Wheat,0,0.4,25.89,13.16862163,3738.6538,0.01
Solomon Islands,2008,Rice,2.5455,0.4,25.89,13.16862163,3738.6538,0.01
Solomon Islands,2009,Corn,0,0.48,25.95,13.32218052,3946.3718,0.00
Solomon Islands,2009,Cassava,17.0588,0.48,25.95,13.32218052,3946.3718,0.00
Solomon Islands,2009,Potato,0,0.48,25.95,13.32218052,3946.3718,0.00
Solomon Islands,2009,Soybean,0,0.48,25.95,13.32218052,3946.3718,0.00
Solomon Islands,2009,Wheat,0,0.48,25.95,13.32218052,3946.3718,0.00
Solomon Islands,2009,Rice,2.2726998,0.48,25.95,13.32218052,3946.3718,0.00
Solomon Islands,2010,Corn,0,0.54,26.02,13.4199037,3715.6409,0.01
Solomon Islands,2010,Cassava,16.8571,0.54,26.02,13.4199037,3715.6409,0.01
Solomon Islands,2010,Potato,0,0.54,26.02,13.4199037,3715.6409,0.01
Solomon Islands,2010,Soybean,0,0.54,26.02,13.4199037,3715.6409,0.01
Solomon Islands,2010,Wheat,0,0.54,26.02,13.4199037,3715.6409,0.01
Solomon Islands,2010,Rice,2.0915,0.54,26.02,13.4199037,3715.6409,0.01
Solomon Islands,2011,Corn,0,0.65,25.89,13.30860868,3448.5093,0.01
Solomon Islands,2011,Cassava,16.853899,0.65,25.89,13.30860868,3448.5093,0.01
Solomon Islands,2011,Potato,0,0.65,25.89,13.30860868,3448.5093,0.01
Solomon Islands,2011,Soybean,0,0.65,25.89,13.30860868,3448.5093,0.01
Solomon Islands,2011,Wheat,0,0.65,25.89,13.30860868,3448.5093,0.01
Solomon Islands,2011,Rice,2.2484999,0.65,25.89,13.30860868,3448.5093,0.01
Solomon Islands,2012,Corn,0,0.69,25.89,13.31689811,4213.7817,0.01
Solomon Islands,2012,Cassava,16.6667,0.69,25.89,13.31689811,4213.7817,0.01
Solomon Islands,2012,Potato,0,0.69,25.89,13.31689811,4213.7817,0.01
Solomon Islands,2012,Soybean,0,0.69,25.89,13.31689811,4213.7817,0.01
Solomon Islands,2012,Wheat,0,0.69,25.89,13.31689811,4213.7817,0.01
Solomon Islands,2012,Rice,2.1517,0.69,25.89,13.31689811,4213.7817,0.01
Solomon Islands,2013,Corn,0,0.69,25.89,13.57873135,4462.305,0.01
Solomon Islands,2013,Cassava,16.2162,0.69,25.89,13.57873135,4462.305,0.01
Solomon Islands,2013,Potato,0,0.69,25.89,13.57873135,4462.305,0.01
